energy	ZCR
1.00703572536e-05 0.0
9.91391061517e-06 0.0
8.37636140573e-06 1.02102956735
1.2551236034e-05 7.59289852949
8.44676291872e-06 0.0
1.13694971012e-05 0.0
1.11964039779e-05 0.0
1.11457347071e-05 2.08740812051
9.28220275177e-06 2.20356248381
9.37311686734e-06 1.94723713744
0.00105155755535 14.2168537245
0.00736988254944 21.632362267
0.0148882005125 23.5625715337
0.0174486180023 41.2722523449
0.0866609590364 37.6757499831
0.210169838922 38.5330377375
0.238023524078 43.7441249546
0.295287360678 26.0638618412
0.297021215846 10.6625678192
0.306879193794 10.7067352374
0.339790989282 10.6581973586
0.284442950767 10.5836104596
0.267860797654 10.6462802298
0.280820998688 10.7239928253
0.296467975361 10.8609734957
0.284163738484 10.919425628
0.22518962361 11.0486419933
0.0660914088171 9.97320524743
0.0068107408101 3.62461718203
0.00254694342281 8.53116222897
0.00274647316965 30.5647647111
0.00162056929541 89.6098156471
0.00121603623086 104.195292459
0.0270025056345 50.8103864807
0.145585722663 13.1553596173
0.103388791623 23.7141209517
0.0873054705425 22.7281840422
0.0627223062029 16.8454374991
0.0636011185059 9.80633469758
0.0514138414844 9.80604798945
0.0106153244212 15.4694736912
0.0059794018188 8.16657257759
0.00392975495819 4.7214764023
0.00143296124311 20.3804773145
3.44275159283e-05 69.4394429329
2.8749544992e-05 58.189892335
2.07816279583e-05 39.4179606796
2.19532031475e-05 37.3392422725
1.62685038591e-05 33.9985567292
1.74847064696e-05 56.3806120543
2.60920203537e-05 53.978379135
2.05181714036e-05 45.4969808902
0.00013542199905 23.9874260329
0.000156442002463 15.910873733
0.000179302462835 20.1468720709
0.000117456977939 14.7972096183
3.71258984003e-05 6.96574569047
1.00493605253e-05 6.74033063848
1.00659351134e-05 4.40539459401
1.06737443772e-05 1.74252653861
9.51115948527e-06 0.0
9.79564427852e-06 0.0
9.63113848365e-06 0.0
1.09091393302e-05 3.53560555834
9.96382554598e-06 0.765280420087
9.76163196108e-06 0.0
9.5837109264e-06 0.0
8.61676252185e-06 0.160458537988
9.97996825477e-06 3.99885375813
1.07537263123e-05 0.0
9.20148576012e-06 3.32643638011
9.89158067223e-06 1.66511366301
1.11858631432e-05 11.9363492429
9.853087784e-06 0.320458541101
9.807648357e-06 0.0
9.77308760636e-06 0.0
9.5370297215e-06 0.0
1.09127319269e-05 0.0
8.44315130751e-06 0.0
1.05451472917e-05 0.0
7.82940361704e-06 0.0
1.05640945756e-05 4.3816340734
1.26592573807e-05 8.51890553084
1.03403416353e-05 0.0
9.71379135018e-06 0.0
9.60037664797e-06 6.98072650097
1.10116157191e-05 1.619861309
9.77980668385e-06 0.0
9.5080179646e-06 0.0
1.05337220257e-05 0.0
9.29111745745e-06 0.0
1.07493417341e-05 0.0
9.87353556091e-06 0.0
9.76873060768e-06 0.0
1.01615737188e-05 0.0
1.02372348034e-05 3.57348613672
9.53896846947e-06 0.728099703046
1.04596495929e-05 0.0
9.98486331099e-06 2.26160318387
1.07206637445e-05 2.02941083321
9.4963940736e-06 0.0
1.01699140978e-05 0.0
9.75435471334e-06 9.8383553542
1.06290946959e-05 3.05306583087
1.00636327366e-05 6.36919813691
9.94198952669e-06 2.22295232921
9.82219879701e-06 2.37732338201
9.07468783609e-06 1.9138640703
1.16142179171e-05 3.74104882885
9.76722737589e-06 2.59777441723
1.12798176905e-05 6.98117552019
1.06198465965e-05 3.88992009082
1.01621631126e-05 2.48219357351
1.08081598645e-05 6.10793240292
1.02162173266e-05 2.82699081123
9.32660886913e-06 1.46602518255
9.76993105698e-06 0.0
8.33071166868e-06 0.0
1.07433995139e-05 3.79726520561
9.65341261084e-06 0.509692339533
9.58228564374e-06 0.0
9.96874478059e-06 0.0
1.10317027741e-05 0.0
9.35855458633e-06 0.0
9.69840513552e-06 2.11707444285
1.19409215786e-05 10.7903478969
1.04657035616e-05 0.0
9.82374649292e-06 0.0
9.28116556466e-06 0.0
9.94391219847e-06 0.0
1.02018454104e-05 0.331451569711
1.0641570374e-05 3.98511761561
8.75601758448e-06 0.0
9.75708353819e-06 4.37120613302
1.05207225275e-05 9.74626519028
1.00716937694e-05 3.09631246016
1.0021827891e-05 0.0
8.09790898452e-06 1.51902451083
1.0871377961e-05 11.4027907919
8.35286259813e-06 0.0
1.09626289071e-05 0.0
1.0210232041e-05 0.0
9.92181183929e-06 1.97154332685
9.26353020976e-06 3.01340729564
1.05379575486e-05 10.871358291
8.08567025978e-06 2.77246726158
1.09132754521e-05 2.88078623462
9.02543718493e-06 0.0
9.94788405331e-06 1.06222812901
1.08869049026e-05 7.16031802028
1.11750848652e-05 0.386088594535
8.30710265284e-06 0.0
1.41399051775e-05 0.481098922041
0.00407442111695 8.70206339278
0.00474401803362 12.5790821811
0.00021206570132 13.3473756471
0.0165883543283 10.1211540182
0.110276100311 14.1810677151
0.11567463595 22.3781763408
0.214077828221 25.2817185225
0.25185261088 27.0009945099
0.325733719254 25.0363767705
0.153860780571 36.1171745592
0.0814551222934 58.4944448119
0.150740703057 45.2987468472
0.0936726382076 52.3075785854
0.0595757206435 59.7294340127
0.1155544765 35.8160653909
0.0964739301313 25.143045945
0.0440368662189 59.8288035578
0.0561334313999 40.7613569001
0.0560707415438 37.7995212252
0.0229105277107 33.5548871414
0.0311391889659 41.9079922167
0.0414592808946 40.0351712248
0.158316231543 15.7139838511
1.51998473436 13.3135489386
1.49662506602 13.1519590429
0.935009609248 12.6127977725
0.274147457675 12.0905104235
0.0925663322148 28.3659291007
0.0299914577223 36.1479173575
0.0204864676912 28.7152696189
0.0085583590562 25.3395296109
0.00686988596508 28.4857952747
0.00602040098066 21.642037257
0.198885659838 32.4047440829
3.81051866552 13.7587011415
4.57301905204 13.4011591769
2.18577215432 14.747533432
1.37773869417 13.6801468451
0.327251037174 15.943651543
0.0301420317051 14.9943348321
0.010360328939 13.6386301817
0.00635866949481 9.09498554952
0.00593443489973 14.5216626992
0.00740245995398 27.5613993367
0.942609573927 22.8433387169
2.55657506582 24.8320217238
1.73212401821 35.4995763178
1.50745647861 19.8236467767
1.45940813248 15.9928550662
0.658410582781 12.735158828
0.0220967351544 12.9309265417
0.00691996670867 10.7104828637
0.00325843575459 13.2786391625
0.00275487223848 11.3823450841
0.000260358294813 17.1043824325
0.000687171650723 32.3568668588
0.781480220365 21.5364737743
1.91359741198 20.6819297619
1.62649188847 21.7094500434
1.53103799909 18.4562998644
0.719456921591 14.1156596184
0.0456465963083 12.7740779187
0.00519418275333 2.34964186645
0.00236592272738 5.80535560268
0.00447740080898 1.16822012981
0.00370445902658 1.17424012892
0.00135090308978 23.29700609
4.31120783137e-05 43.8950020832
3.41117266598e-05 20.8562453483
2.4637841533e-05 7.65883632759
0.00104639332793 80.3137586151
0.00394477834545 117.395341624
0.00604089440278 103.237285782
0.00877172523319 98.8174383267
0.0152906778168 94.0110481781
0.0195161640071 85.1188846401
0.028869192646 95.8927804257
0.0311719318151 101.502987123
0.0337039230733 91.209422022
0.023781627568 93.4732196511
0.0283574659692 89.4443038516
0.0282588959712 95.4690719897
0.0295775534791 84.9651936428
0.0292879526531 83.2255102791
0.0337726084263 87.8727041256
0.111806594815 66.2460019499
0.227821966921 63.136304304
0.41114162793 45.2915746269
0.38176741428 30.1092070079
0.437396110537 31.2651292689
0.318519666036 19.8214960164
0.499569351711 14.3542286166
0.184720556961 19.1086200429
0.0657824910111 21.3809789863
0.013628063191 11.4506403109
0.00216864013113 13.6223635421
0.00444522456522 5.63630995351
6.86117810342e-05 47.0245765394
2.19936695535e-05 50.2654512836
1.8544341456e-05 48.8896878316
1.85560831412e-05 47.3824451832
4.80943393063e-05 40.0378650466
2.46543550717e-05 41.4969892072
3.45144194387e-05 27.6822208459
4.74618858909e-05 48.498040779
0.000103887706465 40.2191997156
8.08197862109e-05 40.3415099482
5.2558586195e-05 51.7506518207
7.90320615948e-05 52.2982716435
0.000262474199152 29.9466370292
0.000367346566817 17.7882790313
0.000174659315101 33.999711717
0.000119287474542 37.2527613482
0.000219740515882 27.5902774236
0.000263987095315 19.9386969775
0.000321322882527 19.9908852441
0.000639422901362 10.8263852016
0.00103195553351 12.075437616
0.000375860559211 22.5325687831
0.000186375484906 16.3032984726
4.09685530789e-05 6.08610225947
5.7465327982e-05 10.7179407131
0.000349084679848 17.4086968574
0.000365512038507 12.0710169754
4.54809916011e-05 5.51240990484
9.86823945411e-06 1.57493183789
1.11708266103e-05 0.0
9.88390835483e-06 3.64498395679
9.532643393e-06 4.36861815203
9.37107065196e-06 0.593999399524
9.35406873286e-06 12.3672611208
0.000145490811313 31.228039253
0.00938267727787 23.1155033509
0.00543290580027 10.0995590545
0.0290029113546 16.9870921011
0.0212786287094 15.4000541812
0.00529814123077 12.5838351336
0.00431012154969 7.17834734275
0.00161808424114 35.0709854988
0.000165884756641 40.4701592297
0.000304659185482 24.6006028811
4.20098866536e-05 11.6653827895
1.06902476038e-05 3.84695496321
1.01261157892e-05 4.41668467262
9.76916106487e-06 0.358838372786
9.41495490046e-06 0.625262639623
1.09393678635e-05 5.03841477598
1.16398130625e-05 2.93386297886
1.03096183851e-05 0.0
9.02703864047e-06 0.0
1.04631813402e-05 0.0
1.14007407101e-05 0.0
8.33302185956e-06 0.0
1.07401465582e-05 0.843774128269
1.10374648955e-05 6.71687217502
1.0413705358e-05 5.32316737366
9.68144987076e-06 0.0
9.23642707861e-06 0.0
1.04412348371e-05 0.0
1.01316534067e-05 0.0
9.87075175569e-06 0.0
9.28205002424e-06 2.57540696723
1.06232344866e-05 6.01363648172
9.43487281993e-06 0.0
1.00709960962e-05 2.66183361654
1.02588912449e-05 1.97818731434
1.07028349753e-05 3.96685598708
9.6522573229e-06 0.744926874849
1.07402837021e-05 7.88100767171
7.0704819768e-06 0.0
1.07094374159e-05 0.0
9.07645738583e-06 0.0
1.00871640848e-05 1.01616857357
1.11900853141e-05 3.28094140792
1.04789158758e-05 0.0
1.02318714849e-05 0.0
9.90043727041e-06 0.0
9.16572266819e-06 4.05895144736
1.1636191801e-05 4.52310548106
7.53375480988e-06 0.0
1.19896986113e-05 0.0
1.0867007715e-05 0.0
1.03488961583e-05 3.71056219541
9.38809415268e-06 0.593999399524
9.32336969145e-06 5.54261966973
1.08769965742e-05 3.04286980505
1.02338046001e-05 0.0
9.50287258986e-06 3.71056219541
1.05452277403e-05 2.00658174679
1.07933304066e-05 2.88078623462
9.82392909919e-06 0.0
9.29003469116e-06 0.0
9.66329328405e-06 0.0
1.00092885165e-05 0.0
1.05603620252e-05 3.37076877954
1.07690370083e-05 1.24980720655
1.03127662033e-05 7.99587450691
8.58929114139e-06 0.16
9.89220152534e-06 0.0
1.08219994562e-05 0.0
9.89696944279e-06 0.325957794739
1.12556039367e-05 6.92538635409
1.00178340763e-05 1.35988491431
9.90096051688e-06 0.0
1.01051372787e-05 0.0
9.67192271505e-06 0.0
9.7175678003e-06 0.0
1.02621416241e-05 0.0
9.55701440705e-06 0.0
1.09846516524e-05 0.0
1.13203911343e-05 7.53831403446
9.88779953772e-06 1.07398941362
1.0274446197e-05 0.0
1.03096349882e-05 0.0
1.02925848412e-05 0.625262639623
1.02807073861e-05 3.67853003923
1.08262317287e-05 4.57505454244
1.06504446263e-05 4.03515247812
1.00592929465e-05 0.0
1.02701031331e-05 4.25744068548
1.08125947646e-05 5.34256460189
1.10836039416e-05 7.64422033744
7.53913467215e-06 0.0
1.04709928763e-05 0.0
1.04854762817e-05 0.0
9.58236235337e-06 0.0
9.5013806884e-06 0.0
1.07148703851e-05 3.41389425837
7.88198142461e-06 0.885009150582
1.10598617344e-05 7.9629597277
1.05294394238e-05 0.670192313003
1.02031562764e-05 0.697606414064
1.08847387382e-05 7.93191086089
1.04034153597e-05 3.9088262037
1.01573260645e-05 0.402373350693
8.88662954808e-06 0.0
1.09509734325e-05 0.0
8.84937141535e-06 0.40237329243
1.20145010016e-05 3.90882626493
8.53366034412e-06 0.0
1.00627797331e-05 0.0
8.6214489911e-06 0.0
1.01729921728e-05 1.2569339676
1.13502430192e-05 3.03765011799
1.05025354907e-05 0.338768081463
8.99317237146e-06 3.97689236022
1.00027637847e-05 4.09585487171
1.18185031075e-05 8.78594081235
9.13812962868e-06 0.0
1.07506784592e-05 0.0
1.05976688436e-05 0.0
8.14908259363e-06 0.0
1.02830952049e-05 0.0
9.67111473687e-06 0.0
1.00491674795e-05 0.0
7.79126230397e-06 0.0
9.54773847952e-06 8.65899124878
1.18186977423e-05 4.24281172908
9.22825577199e-06 0.0
1.07927677736e-05 0.788080971466
1.1075071096e-05 7.83614548188
1.050199635e-05 0.0
1.02924558299e-05 0.0
9.42592580379e-06 0.0
1.04939115053e-05 0.0
9.21139038547e-06 0.0
1.05793305432e-05 0.0
9.96270223826e-06 0.0
0.00130429712185 5.15668447765
0.0429282769306 16.1450568546
0.0474721907908 14.6198028845
0.00604118793759 11.4029816429
0.0044107680622 2.85664838564
0.00367891871655 3.58019039385
0.00131016693415 5.88315160169
0.00433302111153 26.436577081
0.0402928134476 47.376696258
0.0558216821797 46.4458368599
0.0990136535515 43.8999080606
0.069533710914 45.4529680165
0.0845874084113 35.6367383148
0.170480398465 26.2418478138
0.111298272782 24.6892599138
0.364791896165 29.0775040502
0.0491773352291 32.7746547841
0.0463059305683 19.0257300691
0.091587534265 12.8917370949
0.059915124329 23.0011546129
0.0299206702033 35.9389192139
0.0154249902111 37.5674448777
0.378426945648 12.0676683712
1.87690287377 14.7162306383
2.56555599071 13.4901922407
1.45404809001 12.7460577802
0.376729252849 12.6759651636
0.0762161006301 17.4264921378
0.0232135598281 20.9635310312
0.0107583431149 12.0006999887
0.00202172811662 5.89896348116
0.00465109986243 1.31390137221
0.000161079418744 1.55666772369
1.06787995488e-05 0.0
0.0105292305834 3.68450036951
1.89786284168 13.6313474171
2.46617674069 20.8493274014
2.37243305731 13.5272688689
2.14593186798 12.2087933013
0.4801210053 11.3345082658
0.0286744152286 13.4977829743
0.00520947962169 24.8583469262
0.00597815028704 6.53940688755
0.000637512561734 0.0
7.71685091337e-06 6.03153539029
1.15443087577e-05 6.84183884031
9.98307608803e-06 0.0
6.39530990352e-05 0.699788886343
0.496539662924 11.1578035214
2.38537196228 13.7438431433
1.96855285247 12.3614713742
0.595070051723 11.4765543924
0.0213824109945 14.2555913939
0.00611596780749 11.4246977581
0.00186035743035 2.13844950718
0.00526453998778 0.98623021974
0.000206925887275 13.9785094138
6.4702956582e-05 60.9628545572
7.64134236886e-05 57.1589825661
0.000106776705366 58.8833879992
0.00261473603765 33.088822257
0.528448369725 14.7611708708
0.970377897441 14.8100918978
0.780119341801 14.4308563416
0.294484931965 13.286968245
0.0187191214944 21.5606883728
0.00477002521379 7.85027710555
0.00204739263479 1.98069307954
0.00435151305772 0.0
4.62270129917e-05 1.35988473675
1.13234737732e-05 6.80436765453
8.03311852998e-05 57.5158902353
0.000493039439639 98.156178189
0.00141744922484 101.605417851
0.00661994573254 59.6234454755
0.00463467348284 64.6061611016
0.00838792615369 64.0454180841
0.00918326917587 62.1359820365
0.00813894957702 68.7676702205
0.0141583533766 76.7283904603
0.0105944553662 79.7141086694
0.0107990583891 97.1470347813
0.013617323903 84.5130262687
0.00961919137477 91.5083437807
0.011512766824 71.5183730936
0.00751387406618 67.1844369577
0.00746302174567 82.0599470108
0.00975605419743 57.1719311768
0.00710470611478 83.2663267313
0.00771195767684 73.5789664885
0.00870448715725 56.3886606911
0.00333702723064 92.8761399337
0.00467402582538 83.198170815
0.00350892771138 68.9676729119
0.000503940333023 51.5416323798
0.0021993701141 106.689744631
0.00255800943154 97.2366573447
0.00241885932371 105.050420751
0.00187893967435 98.3137700944
0.00202033280486 102.878438166
0.00163223603521 99.0798508374
0.00244100377584 102.968455016
0.0015649255286 97.0769836889
0.00242875776679 92.1192065968
0.00113849837943 87.2820212183
0.00160743149198 101.715366243
0.00122891244033 110.98900772
0.00123737419691 99.002594541
0.00315517424712 58.7943651379
0.000426795738656 24.3748725468
9.36600457926e-05 12.7831140222
0.00107150421567 91.4450411798
0.000851338046486 100.929795469
0.000675319635571 82.4801623656
0.000191137686958 34.7705162196
1.55450262901e-05 3.33394460991
0.000238962818908 56.1983424946
0.000167152370818 69.2876062824
0.000152153836975 62.985572341
4.23836282371e-05 50.7032702809
2.52660767659e-05 24.1821316858
8.30785727382e-06 5.06731161764
1.09350210608e-05 7.82809849573
8.01359727593e-06 9.33354061034
1.11742996263e-05 10.7120656581
1.09104341169e-05 1.41258252745
9.64534814938e-06 0.0
9.74810602967e-06 0.0
9.5218913444e-06 0.0
9.40701441961e-06 9.19730761976
0.000522238465804 29.9748300795
0.00939462014565 20.5122548083
0.00845191087518 19.8112963908
0.0187078254679 23.3992770147
0.0215742651827 24.9903078009
0.0178891294502 31.2450600244
0.0252728207776 31.7788935179
0.01627351673 32.2641271614
0.0135048287153 20.6324293884
0.0105981031467 23.6651327027
0.0147746312894 30.212572556
0.0166510308485 22.8685497251
0.0165134992071 22.1802017657
0.0211095600768 29.6817852095
0.0244020146588 18.8186538661
0.0331347655375 18.4320664071
0.031004110141 18.8972651983
0.038022441229 23.1906792486
0.070732992225 15.7537388971
0.0283547389622 16.2768943081
0.00290421094913 14.584056879
0.00522154196777 0.412551051956
0.000194424947505 0.765280291493
1.10626456572e-05 3.53560568928
1.08168964874e-05 0.0
9.45152381384e-06 0.358838332601
1.08151265707e-05 3.95501850066
1.01835751666e-05 0.0
9.032542726e-06 0.0
1.08409028545e-05 0.0
1.09096387958e-05 0.0
1.00295453983e-05 0.0
1.15631504211e-05 0.0
1.0011750163e-05 3.86928942186
1.03574946118e-05 0.440181004764
9.93272791645e-06 0.0
1.0001424739e-05 1.68617055593
1.15231516003e-05 2.60570718418
1.00982782562e-05 0.0
1.02326828044e-05 0.0
9.53630444511e-06 0.0
9.01103007406e-06 0.0
9.66750321316e-06 0.0
8.93408513785e-06 0.0
1.09321576006e-05 6.37342715976
1.01723320773e-05 2.23615631249
9.59306482101e-06 0.0
8.80925821755e-06 0.0
1.01588734673e-05 0.0
1.02752482522e-05 0.0
1.0079779158e-05 0.0
8.56248432356e-06 0.0
1.10911262673e-05 0.0
8.08195461729e-06 0.0
1.20450506789e-05 3.95501845743
9.98483501295e-06 0.358838372786
1.05119330439e-05 0.461666139367
1.03587044209e-05 4.35664729427
1.01299149791e-05 3.79726529555
1.01073958425e-05 1.16533695793
1.15694867724e-05 13.8003383991
1.07286192202e-05 2.26160338076
8.48840709511e-06 1.3079846985
1.12710109149e-05 2.98616831968
1.04577940897e-05 0.505620589835
4.84217886496e-05 39.0089290679
6.82357253911e-05 66.3178513723
9.95756751103e-05 68.5074192304
0.000105202512306 76.7453583877
9.52750594861e-05 82.5949259173
0.000105370740571 68.3407785713
0.000124386495082 66.632775472
7.46110352606e-05 70.6584965936
7.37836292956e-05 79.0126011497
4.72977826761e-05 73.6004029664
5.6835325321e-05 65.06203447
5.39513936375e-05 56.6817016812
6.59521663134e-05 68.8286655525
5.59183384341e-05 65.7921545599
4.87259779342e-05 63.1447846461
5.14117540314e-05 56.3126249373
3.11954891613e-05 40.656891753
4.51734208004e-05 53.2305586566
2.89846222977e-05 72.2095442073
2.91688503664e-05 64.567404753
1.2821449609e-05 13.5253098593
2.21717348303e-05 34.5942180041
2.42133417003e-05 48.7486955352
1.44490069683e-05 23.6582467112
1.01767636239e-05 0.0
9.68708851432e-06 0.0
9.56341475416e-06 6.21480405153
9.62743637805e-06 2.37605364233
1.04883617101e-05 0.0
1.04442375414e-05 3.94139165154
9.46345001686e-06 1.89173153373
1.08336863897e-05 2.77253088428
9.23504689026e-06 3.26110220687
1.08770686953e-05 5.32316737366
8.82389851525e-06 0.0
1.04817847086e-05 0.0
9.95728211931e-06 0.0
9.27091297685e-06 2.82699081123
1.09070170674e-05 1.46602518255
1.0151942284e-05 0.0
9.95228145724e-06 0.331451569711
6.05111265269e-05 27.0681271164
0.00013740720489 59.7567740307
0.000256689004817 59.3570900702
0.00122295925192 43.3912911903
0.00077359278651 64.3983606982
0.000711417311721 52.4809531773
0.00110978901444 60.6206268329
0.000549803348503 71.4818834091
0.000354943790165 85.6436915774
0.000562471048944 96.5598018706
0.000849758155664 74.1847308295
0.00169941795999 69.5298884945
0.00100670175023 88.3003498566
0.00089882171363 71.6844119174
0.0576937201096 17.5018952314
0.150965645249 12.5389957204
0.131287636043 11.5157261648
0.0903341766116 13.5200836417
0.0659522620496 20.9317399278
0.0429856274394 14.3393809389
0.0255024549142 17.4750098338
0.0241490232646 18.5302989231
0.0203122641386 14.4977078401
0.0075674209446 12.64408875
0.00852921746463 10.6755905665
0.0042940962297 5.35109191522
0.00188664855044 5.90279981433
0.00790471212002 11.4283370587
0.00402991885837 35.6935064907
7.96024711107e-05 44.7809409121
2.01864771665e-05 40.5923204696
5.04826476136e-05 30.3568693125
0.00252901067794 32.9749177027
0.000463490363525 34.7785612718
0.00244655931359 18.5611867123
0.0311868024705 14.0902749069
0.023575014415 13.744125635
0.00884861226906 8.71354688582
0.00471334184042 0.944476926716
0.00292416801919 4.29488236103
0.0201074925048 22.3639966935
0.197911582537 15.7185016537
0.324702054959 19.3128113034
0.36289171694 17.9519211791
0.381372790076 23.2140760159
0.468802853549 28.2211680312
0.619038413755 34.644865639
0.745193361188 34.4254024071
0.786257643679 35.0017169592
0.772251119333 41.8341033244
0.741359373986 43.622069557
0.719738072332 28.1846486794
0.59374153864 21.0795373194
0.35050116676 11.2824257198
0.255694134146 11.2394015426
0.305885716036 11.6200741055
0.284853886731 11.6603381266
0.239860797205 11.6303787897
0.228312713871 11.4945538684
0.328634908594 15.5323917966
0.519738087633 26.9092691766
0.527555363409 34.6448941325
0.480573912953 43.3565101953
0.391477282624 40.2931129836
0.33838208079 32.7366204333
0.312323953949 35.7608993854
0.248756515205 37.9796320137
0.227116265737 23.5881434696
0.226206760599 40.0333784817
0.231752563652 30.0721410025
0.235456179065 13.566955517
0.222637922993 12.790625003
0.187279705732 11.1385872838
0.163154701116 11.10246277
0.244386009927 11.5825489723
0.144647681495 11.1941542683
0.0381299110478 10.6084389209
0.00562440896326 35.9377005351
0.0075421589716 36.6312490588
0.00257967059281 95.5208001263
0.00138762876126 88.3191992067
0.0265726007872 32.334407575
0.137845771514 11.7369722612
0.153329465072 14.5831627449
0.189722961693 34.472167524
0.204390575584 41.1814268133
0.168255097741 26.7366780045
0.140593640765 22.3624372448
0.08122618446 14.6825465591
0.0227069897227 10.2358447902
0.00409034661256 8.9410444135
0.00520533124895 1.99911041835
0.000230517068073 48.9165360292
0.000359735271141 102.699309082
0.000556922296836 105.577918155
0.0105520558068 66.5647309355
0.125146457411 11.9507268611
0.0671841882187 17.0645390501
0.0518025244086 20.1469166856
0.0522260507433 10.3874125233
0.0588223953758 9.96878858725
0.0646393876348 10.2397592742
0.0608478338801 9.98408236311
0.0378289761127 12.7498557793
0.0200565800056 18.5638957125
0.091474100276 24.9857892509
0.159885542752 27.0176645144
0.220106311448 32.9825157784
0.349880137204 29.6942649082
0.374057988906 33.4582875497
0.25060503853 31.7220216592
0.155738925104 37.8028820884
0.128319083278 43.4104143166
0.115191966105 66.2955878958
0.112650077438 63.033093799
0.108309724862 61.773847133
0.108376222277 57.1496713979
